File name,Algo type,Original Formula,Sketch,Total time,Completed sketch,Final size,Verified
f:06-nw:025-ml:06-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",2.60,"G(&(p,->(!(q),|(!(q),&(r,!(q))))))",13,TRUE
f:02-nw:200-ml:10-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",136.82,"->(U(!(q),q),U(!(p),q))",6,TRUE
f:04-nw:100-ml:14-0.trace,tree-suf,F(p),?u1(p),9.82,F(p),2,TRUE
f:06-nw:400-ml:14-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",396.42,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:08-nw:010-ml:10-0.trace,tree,"->(F(q),U(p,q))","->(?1,U(p,q))",2.46,"->(F(q),U(p,q))",5,TRUE
f:04-nw:010-ml:06-0.trace,tree-bmc,F(p),F(?1),0.13,F(p),2,TRUE
f:02-nw:100-ml:06-0.trace,tree,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",12.52,"->(F(q),U(!(p),q))",6,TRUE
f:05-nw:100-ml:14-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",48.20,"|(G(p),F(&(p,F(q))))",7,TRUE
f:07-nw:025-ml:06-0.trace,tree-bmc,G(p),G(?1),0.32,G(p),2,TRUE
f:07-nw:400-ml:14-0.trace,tree-bmc,G(p),?u1(p),14.03,G(p),2,TRUE
f:02-nw:400-ml:06-0.trace,tree,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",82.46,"->(F(q),U(!(p),q))",6,TRUE
f:07-nw:025-ml:06-0.trace,tree,G(p),?u1(?1),0.63,G(p),2,TRUE
f:05-nw:010-ml:06-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",1.00,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:05-nw:100-ml:14-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",32.36,"U(p,F(&(p,F(q))))",7,TRUE
f:02-nw:400-ml:06-0.trace,tree-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",25.95,"->(F(q),U(!(p),q))",7,TRUE
f:02-nw:025-ml:14-0.trace,tree-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",6.10,"->(F(q),U(!(p),q))",6,TRUE
f:03-nw:010-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",1.77,"G(->(q,!(p)))",4,TRUE
f:05-nw:025-ml:06-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",1.76,"U(p,F(&(p,F(q))))",7,TRUE
f:07-nw:100-ml:14-0.trace,tree-suf,G(p),?u1(?1),9.70,G(p),2,TRUE
f:01-nw:100-ml:10-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),3.46,G(!(p)),3,TRUE
f:09-nw:050-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",2.43,"G(->(q,G(p)))",5,TRUE
f:01-nw:400-ml:14-0.trace,tree,G(!(p)),G(!(?1)),121.32,G(!(p)),3,TRUE
f:04-nw:025-ml:14-0.trace,tree,F(p),F(?1),0.91,F(p),2,TRUE
f:03-nw:400-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",83.79,"G(->(q,G(!(p))))",4,TRUE
f:09-nw:025-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",1.18,"G(->(q,G(p)))",5,TRUE
f:07-nw:010-ml:10-0.trace,tree-suf-bmc,G(p),?u1(?1),0.30,G(p),2,TRUE
f:02-nw:100-ml:06-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",10.46,"->(F(q),U(!(p),q))",6,TRUE
f:01-nw:400-ml:06-0.trace,tree-bmc,G(!(p)),?u1(!(?1)),46.21,G(!(p)),3,TRUE
f:03-nw:010-ml:14-0.trace,tree-bmc,"G(->(q,G(!(p))))","?u1(->(q,?1))",2.23,"G(->(q,!(p)))",4,TRUE
f:04-nw:400-ml:14-0.trace,tree-bmc,F(p),?u1(?1),125.49,F(p),2,TRUE
f:02-nw:100-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",7.66,"->(F(q),U(!(p),q))",7,TRUE
f:01-nw:100-ml:14-0.trace,tree,G(!(p)),?u1(!(?1)),13.21,G(!(p)),3,TRUE
f:06-nw:010-ml:06-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",0.73,"G(&(p,|(!(q),p)))",7,TRUE
f:06-nw:100-ml:06-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",17.99,"G(&(p,->(!(q),F(r))))",7,TRUE
f:01-nw:200-ml:10-0.trace,tree-suf-bmc,G(!(p)),?u1(!(?1)),14.05,G(!(p)),3,TRUE
f:07-nw:400-ml:10-0.trace,tree-bmc,G(p),?u1(?1),71.25,G(p),2,TRUE
f:03-nw:200-ml:14-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?1))",254.54,"G(->(q,!(F(p))))",4,TRUE
f:08-nw:200-ml:10-0.trace,tree,"->(F(q),U(p,q))","->(?1,?b1(p,q))",92.45,"->(F(q),U(p,q))",5,TRUE
f:09-nw:010-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",1.72,"G(->(q,G(p)))",5,TRUE
f:07-nw:100-ml:14-0.trace,tree,G(p),?u1(p),5.27,G(p),2,TRUE
f:04-nw:100-ml:10-0.trace,tree-suf,F(p),?u1(?1),4.61,F(p),2,TRUE
f:03-nw:025-ml:06-0.trace,tree,"G(->(q,G(!(p))))","G(->(q,?1))",5.60,"G(->(q,!(F(p))))",4,TRUE
f:06-nw:400-ml:06-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",75.97,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:03-nw:025-ml:10-0.trace,tree-bmc,"G(->(q,G(!(p))))","?u1(->(q,?1))",10.45,"G(->(q,G(!(p))))",4,TRUE
f:06-nw:100-ml:10-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",23.18,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:04-nw:400-ml:10-0.trace,tree-bmc,F(p),?u1(p),10.61,F(p),2,TRUE
f:08-nw:100-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",6.77,"->(F(q),U(p,q))",5,TRUE
f:09-nw:050-ml:06-0.trace,tree-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",2.64,"G(->(q,G(p)))",5,TRUE
